Date,spot,vol,rate
11/29/2012,142.12,13.0306,0.1470299
11/30/2012,142.155,13.9752,0.1064658
12/3/2012,141.45,14.3838,0.1115356
12/4/2012,141.25,15.1254,0.1216756
12/5/2012,141.5,14.5611,0.0608362
12/6/2012,141.98,14.8439,0.0608361
12/7/2012,142.415,14.2732,0.0506961
12/10/2012,142.473,14.4609,0.0456263
12/11/2012,143.44,13.9581,0.0304172
12/12/2012,143.51,13.6732,0.0305007
12/13/2012,142.63,14.67,0.0203336
12/14/2012,142.105125,14.8249,0.0050833
12/17/2012,143.77,14.7733,1.12E-05
12/18/2012,145.37,13.8006,0.0050833
12/19/2012,144.29,14.4671,0.0202781
12/20/2012,145.12,14.6574,0.0050695
12/21/2012,142.79,15.1377,0.010139
12/24/2012,142.35,16.0894,0.010139
12/26/2012,141.75,16.6998,0.0101389
12/27/2012,141.561625,18.3267,0.0152085
12/28/2012,140.03,18.5718,1.12E-05
12/31/2012,142.41,17.2529,0.0152085
1/2/2013,146.06,13.3545,0.0506959
1/3/2013,145.734125,13.0389,0.0506963
1/4/2013,146.37,12.2908,0.0506961
1/7/2013,145.9695,12.3917,0.0354869
1/8/2013,145.549625,12.7805,0.0304172
1/9/2013,145.92,12.6869,0.0355843
1/10/2013,147.08,12.3691,0.0406679
1/11/2013,147.07,12.2504,0.0406677
1/14/2013,146.97,12.3983,0.0457513
1/15/2013,147.07,12.2575,0.0508349
1/16/2013,147.05,11.7997,0.0608362
1/17/2013,148,11.6691,0.0405568
1/18/2013,148.33,10.7867,0.0304173
1/22/2013,149.13,10.9803,0.0152085
1/23/2013,149.37,10.586,0.0253476
1/24/2013,149.41,11.3003,0.0557662
1/25/2013,150.25,10.7846,0.0557659
1/28/2013,150.07,11.5294,0.0253476
1/29/2013,150.66,11.2433,0.020278
1/30/2013,150.07,11.7013,0.0405568
1/31/2013,149.7,12.1148,0.035487
2/1/2013,151.24,11.0985,0.020278
2/4/2013,149.535,12.2741,0.0253476
2/5/2013,151.05,11.4136,0.0405565
2/6/2013,151.16,12.0022,0.0557663
2/7/2013,150.96,11.8857,0.0202781
2/8/2013,151.8,10.7386,0.0304173
2/11/2013,151.77,10.8654,0.0456263
2/12/2013,152.02,10.591,0.0557658
2/13/2013,152.151,10.9199,0.0861862
2/14/2013,152.29,10.4212,0.0963263
2/15/2013,152.11,9.9881,0.0811152
2/19/2013,153.25,9.7556,0.0760451
2/20/2013,151.34,11.0531,0.0912548
2/21/2013,150.42,13.1171,0.111537
2/22/2013,151.89,12.1017,0.1013957
2/25/2013,149,14.091,0.0811152
2/26/2013,150.02,14.2118,0.0760451
2/27/2013,151.91,12.1329,0.1013968
2/28/2013,151.61,11.7126,0.065906
3/1/2013,152.11,12.234,0.0608358
3/4/2013,152.92,11.5955,0.0506961
3/5/2013,154.29,11.1138,0.0659054
3/6/2013,154.5,11.0936,0.0861862
3/7/2013,154.776,10.7991,0.0912562
3/8/2013,155.44,10.4292,0.0811154
3/11/2013,156.03,10.0571,0.0811152
3/12/2013,155.68,10.4804,0.0811151
3/13/2013,155.905,9.74,0.0861862
3/14/2013,156.73,8.9969,0.0760459
3/15/2013,155.83,9.933,0.0709755
3/18/2013,154.97,10.8294,0.0659055
3/19/2013,154.61,12.6623,0.0608356
3/20/2013,155.69,10.7738,0.0760461
3/21/2013,154.359,11.9926,0.0709759
3/22/2013,155.6,11.9894,0.0659056
3/25/2013,154.95,12.3429,0.0557658
3/26/2013,156.19,11.4211,0.0557658
3/27/2013,156.19,11.531,0.0557663
3/28/2013,156.67,11.3223,0.0253476
4/1/2013,156.05,12.0938,0.0557658
4/2/2013,156.82,11.0901,0.0557658
4/3/2013,155.23,12.1518,0.0557663
4/4/2013,155.86,12.4672,0.0557662
4/5/2013,155.158,12.7235,0.0456264
4/8/2013,156.21,12.0312,0.0405566
4/9/2013,156.75,11.1471,0.0456263
4/10/2013,158.67,11.0055,0.0608362
4/11/2013,159.19,11.0314,0.0506963
4/12/2013,158.8,11.0563,0.0405566
4/15/2013,155.118,13.3695,0.0354869
4/16/2013,157.41,12.6505,0.0354869
4/17/2013,155.11,14.7556,0.0456266
4/18/2013,154.14,15.494,0.0253477
4/19/2013,155.48,13.2544,0.0304173
4/22/2013,156.17,12.5294,0.0304173
4/23/2013,157.78,12.0591,0.0354869
4/24/2013,157.88,11.7204,0.0456266
4/25/2013,158.52,11.6265,0.0304174
4/26/2013,158.24,12.0823,0.0304173
4/29/2013,159.3,11.7137,0.0152085
4/30/2013,159.68,11.9397,0.0304172
5/1/2013,158.28,12.3565,0.0253477
5/2/2013,159.75,11.8467,0.010139
5/3/2013,161.368,11.1919,0.010139
5/6/2013,161.78,11.0037,1.12E-05
5/7/2013,162.599875,11.3239,0.010139
5/8/2013,163.34,11.5845,0.010139
5/9/2013,162.881,11.5105,0.010139
5/10/2013,163.41,11.4596,0.010139
5/13/2013,163.54,11.5459,0.010139
5/14/2013,165.23,11.6291,0.0050695
5/15/2013,166.115,11.6352,0.0050695
5/16/2013,165.34,11.3735,1.12E-05
5/17/2013,166.94,10.9597,1.12E-05
5/20/2013,166.93,11.4455,1.12E-05
5/21/2013,167.17,11.6681,1.12E-05
5/22/2013,165.93,12.8283,0.0253477
5/23/2013,165.45,12.4148,0.0202781
5/24/2013,165.308,12.4482,0.0152085
5/28/2013,166.3,12.7034,0.0050695
5/29/2013,165.22,12.8712,0.0152085
5/30/2013,165.83,12.3808,0.0152085
5/31/2013,163.445,13.1069,0.0152085
6/3/2013,164.35,14.3683,0.0152085
6/4/2013,163.56,14.7271,0.0253476
6/5/2013,161.272,15.5716,0.0354871
6/6/2013,162.73,15.4428,0.0354871
6/7/2013,164.8,13.6534,0.0405567
6/10/2013,164.8,13.6124,0.0354869
6/11/2013,163.098,14.7451,0.0354869
6/12/2013,161.75,16.139,0.0354871
6/13/2013,164.21,14.918,0.035487
6/14/2013,163.175,14.9874,0.0304173
6/17/2013,164.44,15.2845,0.0354869
6/18/2013,165.735,14.6485,0.0253476
6/19/2013,163.45,13.8036,0.0253477
6/20/2013,159.4,17.7018,0.0152085
6/21/2013,159.07,17.207,0.010139
6/24/2013,157.06,17.0594,0.0050695
6/25/2013,158.575,16.7674,0.0050695
6/26/2013,160.14,15.9013,0.0101389
6/27/2013,161.08,15.3373,0.0152085
6/28/2013,160.42,15.1244,0.0050695
7/1/2013,161.36,14.9456,0.0050695
7/2/2013,161.21,15.4855,0.0050695
7/3/2013,161.28,15.1346,0.0152085
7/5/2013,163.02,14.0232,0.0304173
7/8/2013,163.945,13.3951,0.020278
7/9/2013,165.13,13.2104,0.0152085
7/10/2013,165.192,13.113,0.0253477
7/11/2013,167.44,12.5433,0.0152085
7/12/2013,167.51,12.8248,0.020278
7/15/2013,168.155,12.641,0.010139
7/16/2013,167.525,13.1554,0.010139
7/17/2013,167.950125,12.546,0.010139
7/18/2013,168.87,12.275,0.0050695
7/19/2013,169.17,11.5083,0.0050695
7/22/2013,169.5,11.2315,0.0050695
7/23/2013,169.14,11.3544,0.0050695
7/24/2013,168.52,12.0654,0.0152085
7/25/2013,168.93,11.6406,0.010139
7/26/2013,169.11,11.5319,0.010139
7/29/2013,168.59,11.8149,0.0050695
7/30/2013,168.588,12.2206,0.0050695
7/31/2013,168.71,11.349,0.0202781
8/1/2013,170.66,11.6631,0.0152085
8/2/2013,170.95,10.7826,0.010139
8/5/2013,170.7,10.5475,0.0304173
8/6/2013,169.73,11.7427,0.0354869
8/7/2013,169.18,11.9497,0.0405568
8/8/2013,169.8,11.4598,0.0456265
8/9/2013,169.31,11.8194,0.0456264
8/12/2013,169.111,12.2496,0.0456263
8/13/2013,169.61,11.6488,0.0557658
8/14/2013,168.74,11.8853,0.0506964
8/15/2013,166.38,13.1644,0.0405568
8/16/2013,165.83,15.2594,0.0304173
8/19/2013,164.77,13.3073,0.0253476
8/20/2013,165.58,12.8511,0.0152085
8/21/2013,164.56,13.003,0.0152085
8/22/2013,166.06,12.7757,0.0050695
8/23/2013,166.62,12.3426,0.010139
8/26/2013,166,12.3518,0.0152085
8/27/2013,163.33,14.9244,0.0152085
8/28/2013,163.91,14.3504,0.0253477
8/29/2013,164.17,14.6037,0.0202781
8/30/2013,163.65,15.1707,0.020278
9/3/2013,164.39,15.2852,0.0152085
9/4/2013,165.75,14.1809,0.0101389
9/5/2013,165.96,13.6503,0.0202781
9/6/2013,166.04,13.1222,0.0152085
9/9/2013,167.634,13.355,0.010139
9/10/2013,168.87,12.885,0.010139
9/11/2013,169.4,12.0383,0.0050695
9/12/2013,168.95,12.3118,0.0050695
9/13/2013,169.33,12.4579,0.0050695
9/16/2013,170.31,12.4533,1.12E-05
9/17/2013,171.07,12.6089,-0.0050694
9/18/2013,173.051,11.9424,1.12E-05
9/19/2013,172.76,11.8862,1.12E-05
9/20/2013,170.72,12.3129,0.0050695
9/23/2013,169.93,12.7799,0.0050695
9/24/2013,169.53,12.4011,0.0050695
9/25/2013,169.04,12.5537,0.0152085
9/26/2013,169.69,12.6514,0.035487
9/27/2013,168.909,13.4685,0.020278
9/30/2013,168.01,14.4743,0.020278
10/1/2013,169.34,14.0018,0.0760451
10/2/2013,169.18,14.4257,0.0760461
10/3/2013,167.62,15.3485,0.126748
10/4/2013,168.89,14.6848,0.111536
10/7/2013,167.43,16.3135,0.1571684
10/8/2013,165.48,18.3362,0.3346509
10/9/2013,165.6,17.3115,0.258593
10/10/2013,169.17,15.1966,0.2180213
10/11/2013,170.26,13.7224,0.2484417
10/14/2013,170.94,13.6915,0.2484417
10/15/2013,169.7,15.7561,0.3447939
10/16/2013,172.07,13.2329,0.1368858
10/17/2013,173.22,11.6857,0.0152085
10/18/2013,174.388,10.774,0.0050695
10/21/2013,174.4,11.1743,0.0152085
10/22/2013,175.41,11.1727,0.010139
10/23/2013,174.57,11.3355,0.0202781
10/24/2013,175.15,11.1353,0.0152085
10/25/2013,175.95,11.187,0.0152085
10/28/2013,176.23,11.314,0.020278
10/29/2013,177.17,11.4207,0.0304172
10/30/2013,176.29,11.937,0.0405569
10/31/2013,175.79,11.2217,0.0253477
11/1/2013,176.21,11.6735,0.0202781
11/4/2013,176.83,11.2945,0.020278
11/5/2013,176.27,11.6868,0.0304173
11/6/2013,177.17,11.472,0.0456266
11/7/2013,174.93,11.7882,0.035487
11/8/2013,177.29,11.3909,0.0354869
11/11/2013,177.32,11.3947,0.0354869
11/12/2013,176.96,11.6895,0.0405565
11/13/2013,178.38,11.5162,0.0405565
11/14/2013,179.27,10.6246,0.0506963
11/15/2013,180.05,13.586,0.0456264
11/18/2013,179.42,11.5568,0.0354869
11/19/2013,179.03,11.0996,0.0354869
11/20/2013,178.47,12.8129,0.0506964
11/21/2013,179.91,10.8941,0.010139
11/22/2013,180.81,10.561,0.0253476
11/25/2013,180.63,9.4707,0.0304173
11/26/2013,180.68,9.4069,0.0304172
11/27/2013,181.12,11.1243,0.0557662
11/29/2013,181,10.1349,0.0456264
12/2/2013,180.53,11.0219,0.020278
12/3/2013,179.75,11.4088,0.0253476
12/4/2013,179.73,12.3209,0.0253477
12/5/2013,178.94,12.1866,0.0202781
12/6/2013,180.94,11.1651,0.020278
12/9/2013,181.4,11.3138,0.020278
12/10/2013,180.75,11.522,0.020278
12/11/2013,178.72,11.9576,0.0202781
12/12/2013,178.13,12.679,1.12E-05
12/13/2013,178.11,12.9462,0.0050695
12/16/2013,179.216,13.0447,0.0050695
12/17/2013,178.65,13.0058,0.010139
12/18/2013,181.7,11.5295,0.0152085
12/19/2013,181.49,10.6942,1.12E-05
12/20/2013,181.56,10.6135,-0.0050694
12/23/2013,182.53,10.1052,-0.0050694
12/24/2013,182.93,10.6416,0.0050695
12/26/2013,183.855,9.9413,-0.0050694
12/27/2013,183.845,9.8087,1.12E-05
12/30/2013,183.82,10.5655,-0.0050694
12/31/2013,184.69,11.1918,0.010139
1/2/2014,182.92,11.805,1.12E-05
1/3/2014,182.885,11.621,0.0050695
1/6/2014,182.36,10.9665,1.12E-05
1/7/2014,183.48,11.2181,1.12E-05
1/8/2014,183.52,11.1006,1.12E-05
1/9/2014,183.64,11.1147,0.0050695
1/10/2014,184.14,9.6635,0.0050695
1/13/2014,181.685,11.3419,-0.0050694
1/14/2014,183.67,10.8985,-0.0050694
1/15/2014,184.66,10.7025,0.0050695
1/16/2014,184.42,10.7151,-0.0050694
1/17/2014,183.635,10.3979,1.12E-05
1/21/2014,184.18,10.4541,1.12E-05
1/22/2014,184.3,10.306,-0.0050694
1/23/2014,182.79,11.8162,0.0050695
1/24/2014,178.89,13.9177,0.0506961
1/27/2014,178.01,13.7331,0.0253476
1/28/2014,179.07,12.7396,0.0304172
1/29/2014,177.35,12.2166,0.0354871
1/30/2014,179.23,12.2534,0.035487
1/31/2014,178.18,13.1581,0.0304173
2/3/2014,174.17,16.3437,0.0304173
2/4/2014,175.385,14.0272,0.0304172
2/5/2014,175.17,15.875,0.0963266
2/6/2014,177.48,14.9057,0.0506963
2/7/2014,179.68,12.8406,0.0963256
2/10/2014,180.01,12.5157,0.0557658
2/11/2014,181.98,11.5452,0.050696
2/12/2014,182.07,12.3081,0.010139
2/13/2014,183.01,10.8233,-0.0101388
2/14/2014,184.02,10.9321,0.010139
2/18/2014,184.24,11.582,0.010139
2/19/2014,183.02,11.9472,0.0050695
2/20/2014,184.1,11.5909,0.010139
2/21/2014,183.89,11.2057,0.0152085
2/24/2014,184.91,10.4316,0.0152085
2/25/2014,184.84,11.1502,0.0253476
2/26/2014,184.85,11.484,0.0354871
2/27/2014,185.82,11.2053,0.035487
2/28/2014,186.29,11.8236,0.0405566
3/3/2014,184.98,13.8513,0.0354869
3/4/2014,187.58,11.0324,0.0456263
3/5/2014,187.75,11.2278,0.0506964
3/6/2014,188.18,10.9082,0.0557662
3/7/2014,188.26,11.3107,0.0506961
3/10/2014,188.16,12.3899,0.0405566
3/11/2014,187.23,12.1322,0.0456263
3/12/2014,187.28,12.1446,0.0506964
3/13/2014,185.18,13.4975,0.0506963
3/14/2014,184.66,14.0637,0.0506961
3/17/2014,186.33,12.7156,0.0456263
3/18/2014,187.66,12.6452,0.0456263
3/19/2014,186.66,10.9151,0.0608362
3/20/2014,187.747,12.2203,0.0506963
3/21/2014,186.2,12.2441,0.0405566
3/24/2014,185.43,13.3694,0.0354869
3/25/2014,186.31,12.5411,0.0405565
3/26/2014,184.97,12.861,0.0405568
3/27/2014,184.58,13.2633,0.01013897
3/28/2014,185.49,13.1564,0.02534765
3/31/2014,187.01,12.1787,0.02027804
4/1/2014,188.25,11.6615,0.02027803
4/2/2014,188.88,11.73938,0.01520851
4/3/2014,188.63,12.34519,0.01520851
4/4/2014,186.4,13.30363,0.02534765
4/7/2014,184.34,13.9785,0.02027804
4/8/2014,185.1,13.37138,0.02534761
4/9/2014,187.09,12.02588,0.03041738
4/10/2014,183.155,13.55738,0.03548704
4/11/2014,181.51,15.89219,0.02534765
4/14/2014,182.940125,15.16138,0.02534763
4/15/2014,184.2,14.41163,0.02534761
4/16/2014,186.125,12.77963,0.02027809
4/17/2014,186.39,12.05119,0.01520849
4/21/2014,187.04,11.81569,0.01520848
4/22/2014,187.89,11.5915,0.01013895
4/23/2014,187.45,11.78731,0.01013897
4/24/2014,187.83,11.93481,1.12E-05
4/25/2014,186.29,12.591,1.12E-05
4/28/2014,186.875,12.35219,1.12E-05
4/29/2014,187.75,11.71181,1.12E-05
4/30/2014,188.31,11.31919,0.01520851
5/1/2014,188.325,11.05963,0.01520851
5/2/2014,188.06,10.82219,0.01013896
5/5/2014,188.42,10.71363,0.00506946
5/6/2014,186.78,12.05238,0.01013895
5/7/2014,187.88,12.55919,0.02027809
5/8/2014,187.675,12.66781,0.01520851
5/9/2014,187.96,10.83819,0.01520849
5/12/2014,189.785,10.2685,0.00506946
5/13/2014,189.96,10.53288,0.005069459
5/14/2014,189.06,9.991625,0.01013897
5/15/2014,187.4,11.87769,1.12E-05
5/16/2014,188.05,11.51188,0.00506946
5/19/2014,188.74,10.4595,0.00506946
5/20/2014,187.55,11.82713,0.005069459
5/21/2014,189.13,9.923813,0.02534772
5/22/2014,189.59,9.983688,0.03548704
5/23/2014,190.35,9.038188,0.03041725
5/27/2014,191.52,9.562813,0.02534761
5/28/2014,191.38,9.5955,0.0304172
5/29/2014,192.37,9.241375,0.03548704
5/30/2014,192.68,9.061,0.03548694
6/2/2014,192.895,9.357375,0.03041725
6/3/2014,192.8,9.6125,0.04055655
6/4/2014,193.19,9.9575,0.02534772
6/5/2014,194.45,7.994813,0.02027808
6/6/2014,195.375,8.1605,0.02027805
6/9/2014,195.58,9.456,0.02027804
6/10/2014,195.6,8.602375,0.02534761
6/11/2014,194.92,8.597875,0.01520851
6/12/2014,193.54,9.846875,0.01520851
6/13/2014,194.13,9.4725,0.01520849
6/16/2014,194.29,10.49369,0.02027804
6/17/2014,194.83,9.675688,0.02027803
6/18/2014,196.255,9.696,0.005069463
6/19/2014,196.48,8.962125,1.12E-05
6/20/2014,195.94,8.772625,0.00506946
6/23/2014,195.88,9.104625,0.00506946
6/24/2014,194.7,9.711313,0.005069459
6/25/2014,195.58,9.226813,1.12E-05
6/26/2014,195.44,9.708813,1.12E-05
6/27/2014,195.82,9.137625,0.01013896
6/30/2014,195.72,9.1245,0.00506946
7/1/2014,197.03,8.911,0.01013895
7/2/2014,197.23,8.570313,0.01013897
7/3/2014,198.2,9.639313,0.01013896
7/7/2014,197.51,9.2135,0.01013895
7/8/2014,196.24,9.152313,0.01013895
7/9/2014,197.12,9.520813,0.02027809
7/10/2014,196.34,10.1535,0.02027808
7/11/2014,196.61,10.03163,0.02027805
7/14/2014,197.6,8.749,0.01520848
7/15/2014,197.23,10.17938,0.01520847
7/16/2014,197.96,9.335188,0.02027809
7/17/2014,195.71,11.91088,0.02027808
7/18/2014,197.709875,10.04112,0.02027805
7/21/2014,197.34,10.0715,0.01520848
7/22/2014,198.2,9.888313,0.02027803
7/23/2014,198.64,9.845688,0.02534772
7/24/2014,198.65,9.775125,0.0253477
7/25/2014,197.72,10.27631,0.02534765
7/28/2014,197.8,10.37119,0.02534763
7/29/2014,196.95,11.03769,0.02027803
7/30/2014,196.98,10.9175,0.01520851
7/31/2014,193.09,14.39813,1.12E-05
8/1/2014,192.5,14.34663,0.01013896
8/4/2014,193.89,12.73738,0.00506946
8/5/2014,192.01,14.32731,0.00506946
8/6/2014,192.07,14.06488,0.02027809
8/7/2014,191.03,14.60819,0.02027808
8/8/2014,193.24,13.66131,0.02027805
8/11/2014,193.795,12.60363,0.02027804
8/12/2014,193.53,12.54219,0.02534761
8/13/2014,194.84,11.153,0.03548708
8/14/2014,195.76,10.19319,0.0253477
8/15/2014,195.72,10.38,0.01520849
8/18/2014,197.36,9.331,0.02027804
8/19/2014,198.39,9.210375,0.02534761
8/20/2014,198.92,9.142,0.03548708
8/21/2014,199.5,9.125875,0.0253477
8/22/2014,199.19,8.848,0.02027805
8/25/2014,200.2,9.099125,0.01520848
8/26/2014,200.33,9.0905,0.01520847
8/27/2014,200.25,9.080813,0.01520851
8/28/2014,200.14,9.082188,0.01013897
8/29/2014,200.71,9.036875,0.01013895
9/2/2014,200.61,9.442313,0.01013895
9/3/2014,200.5,9.475688,0.01013895
9/4/2014,200.210125,9.716125,0.01013897
9/5/2014,201.11,8.748375,0.01520849
9/8/2014,200.59,9.457625,0.00506946
9/9/2014,199.32,10.10988,1.12E-05
9/10/2014,200.07,9.874875,1.12E-05
9/11/2014,200.3,9.729125,1.12E-05
9/12/2014,199.13,10.5405,1.12E-05
9/15/2014,198.981,11.52319,1.12E-05
9/16/2014,200.48,10.11419,1.12E-05
9/17/2014,200.75,9.818875,0.005069463
9/18/2014,201.82,9.177,-0.005069424
9/19/2014,200.7,9.290188,-0.005069426
9/22/2014,199.15,10.98063,1.12E-05
9/23/2014,198.01,12.33938,1.12E-05
9/24/2014,199.56,10.90531,1.12E-05
9/25/2014,196.34,13.26288,-0.005069424
9/26/2014,197.9,12.33919,1.12E-05
9/29/2014,197.54,13.134,-0.005069427
9/30/2014,197.02,13.87238,0.01013895
10/1/2014,194.35,14.76781,0.005069463
10/2/2014,194.38,14.057,0.005069463
10/3/2014,196.52,12.83569,0.00506946
10/6/2014,196.29,13.48631,0.00506946
10/7/2014,193.26,15.26869,1.12E-05
10/8/2014,196.64,13.17438,0.005069463
10/9/2014,192.74,16.35762,0.01013897
10/10/2014,190.54,18.44087,0.00506946
10/13/2014,187.409875,21.33031,0.00506946
10/14/2014,187.7,19.5625,0.01520847
10/15/2014,186.43,22.27288,0.005069458
10/16/2014,186.27,21.36869,0.03548704
10/17/2014,188.47,18.54519,0.02027805
10/20/2014,190.3,16.40581,0.02534763
10/21/2014,194.07,14.294,0.02534761
10/22/2014,192.69,15.63463,0.03041738
10/23/2014,194.93,14.54163,0.01013897
10/24/2014,196.43,14.18631,0.01013896
10/27/2014,196.16,14.10469,0.01520848
10/28/2014,198.41,12.4585,0.005069459
10/29/2014,198.11,12.80838,0.005069464
10/30/2014,199.38,12.3745,1.12E-05
10/31/2014,201.66,12.19569,-0.005069426
11/3/2014,201.77,12.70913,0.02534765
11/4/2014,201.07,12.85281,0.0354869
11/5/2014,202.34,12.01569,0.03041738
11/6/2014,203.15,11.6225,0.03041735
11/7/2014,203.34,10.91913,0.03041728
11/10/2014,203.98,10.3835,0.03041723
11/11/2014,204.175,10.66313,0.03041723
11/12/2014,203.96,10.679,0.0405565
11/13/2014,204.19,11.02013,0.04562654
11/14/2014,204.24,10.67919,0.03548694
11/17/2014,204.37,10.94331,0.01520848
11/18/2014,205.55,10.8865,0.005069459
11/19/2014,205.22,11.03019,0.03041738
11/20/2014,205.58,10.15631,0.03548704
11/21/2014,206.68,9.577813,0.03548694
11/24/2014,207.26,9.306125,0.03041725
11/25/2014,207.11,9.252688,0.03548687
11/26/2014,207.64,9.02,0.05069642
11/28/2014,207.2,10.89331,0.03548697
12/1/2014,205.76,11.50869,1.12E-05
12/2/2014,207.085,10.385,0.04055659
12/3/2014,207.89,10.04913,0.0202781
12/4/2014,207.66,9.918813,0.02027809
12/5/2014,208,9.432188,0.01520849
12/8/2014,206.61,11.409,0.02534765
12/9/2014,206.47,11.65788,0.04562631
12/10/2014,203.160125,14.87038,0.03548708
12/11/2014,204.19,16.08981,0.01520851
12/12/2014,200.89,17.53719,0.00506946
12/15/2014,199.51,16.31881,1.12E-05
12/16/2014,197.91,19.11631,1.12E-05
12/17/2014,201.79,15.73538,0.02534772
12/18/2014,206.78,13.13138,0.02027808
12/19/2014,206.52,13.1645,0.00506946
12/22/2014,207.47,12.63,1.12E-05
12/23/2014,207.75,12.41381,1.12E-05
12/24/2014,207.77,12.3095,1.12E-05
12/26/2014,208.44,12.15769,0.00506946
12/29/2014,208.72,12.27169,0.00506946
12/30/2014,207.6,12.86931,-0.005069428
12/31/2014,205.54,15.27363,0.01013897
1/2/2015,205.43,14.50388,0.01013896
1/5/2015,201.72,16.50388,0.01013895
1/6/2015,199.82,18.051,0.01013895
1/7/2015,202.31,16.53131,0.01013897
1/8/2015,205.9,14.524,0.005069463
1/9/2015,204.25,15.21163,0.01520849
1/12/2015,202.65,16.70287,0.01520848
1/13/2015,202.08,17.29813,0.01013895
1/14/2015,200.86,18.18163,0.02027809
1/15/2015,199.019875,19.32637,0.01520851
1/16/2015,201.63,17.92319,0.01520848
1/20/2015,202.055,17.1985,0.005069459
1/21/2015,203.08,16.16787,-0.01013883
1/22/2015,206.1,13.86463,0.01013897
1/23/2015,204.97,14.10063,0.01520849
1/26/2015,205.45,13.22669,0.01520848
1/27/2015,202.74,15.166,0.01520852
1/28/2015,200.14,17.89213,0.01520851
1/29/2015,201.9901875,16.23931,0.005069463
1/30/2015,199.45,18.25513,0.01013896
2/2/2015,201.92,16.55688,1.12E-05
2/3/2015,204.84,14.6955,1.12E-05
2/4/2015,204.06,15.46419,0.005069463
2/5/2015,206.12,14.18913,0.005069463
2/6/2015,205.55,14.62063,0.00506946
2/9/2015,204.63,15.75463,0.00506946
2/10/2015,206.81,14.34881,1.12E-05
2/11/2015,206.93,14.215,0.01520851
2/12/2015,208.92,12.73163,0.01013897
2/13/2015,209.78,11.95919,0.00506946
2/17/2015,210.11,12.71738,1.12E-05
2/18/2015,210.13,12.47269,0.005069458
2/19/2015,209.98,12.21281,0.01013897
2/20/2015,211.239,11.26788,0.01013896
2/23/2015,211.209,11.39369,0.01013895
2/24/2015,211.81,10.66281,0.01013895
2/25/2015,211.63,10.56813,0.01013897
2/26/2015,211.38,10.76219,0.01013897
2/27/2015,210.66,10.32531,0.02027805
3/2/2015,211.99,10.4665,0.01013895
3/3/2015,211.12,11.0345,0.005069459
3/4/2015,210.230125,11.39769,1.12E-05
3/5/2015,210.46,11.30781,0.005069463
3/6/2015,207.5,12.62419,0.00506946
3/9/2015,208.36,12.58588,1.12E-05
3/10/2015,204.98,14.43338,0.01013895
3/11/2015,204.5,14.46038,0.03041738
3/12/2015,207.1,13.497,0.02027808
3/13/2015,205.8271875,14.12819,0.02027805
3/16/2015,208.58,13.85969,0.02534763
3/17/2015,207.96,13.70031,0.03548687
3/18/2015,210.46,11.86588,0.01013897
3/19/2015,209.5,11.84738,-0.005069424
3/20/2015,210.41,11.20413,-0.005069426
3/23/2015,210,11.44188,1.12E-05
3/24/2015,208.82,11.87588,0.005069459
3/25/2015,205.76,13.73613,0.01520851
3/26/2015,205.27,14.19881,-0.005069424
3/27/2015,205.74,13.782,0.00506946
3/30/2015,208.25,13.044,1.12E-05
3/31/2015,206.43,14.07963,0.01013895
4/1/2015,205.7,13.85819,0.01520851
4/2/2015,206.435,13.4615,0.03041728
4/6/2015,207.83,13.38663,0.01013895
4/7/2015,207.28,13.3885,0.02027803
4/8/2015,207.975,11.90419,0.01520851
4/9/2015,208.9,11.67013,0.01013897
4/10/2015,210.04,11.12188,0.01013896
4/13/2015,209.09,12.67831,0.01013895
4/14/2015,209.49,12.26781,0.02027803
4/15/2015,210.43,11.49313,0.02027809
4/16/2015,210.37,11.23338,0.02027808
4/17/2015,207.95,12.46238,0.01520849
4/20/2015,209.85,11.67019,0.01013895
4/21/2015,209.6,11.6815,0.005069459
4/22/2015,210.63,11.02681,0.005069463
4/23/2015,211.16,10.8625,0.005069463
4/24/2015,211.649875,10.61569,0.00506946
4/27/2015,210.77,11.48781,0.00506946
4/28/2015,211.44,10.84369,-0.005069428
4/29/2015,210.57,11.68138,-0.03041596
4/30/2015,208.46,12.99569,-0.01520816
5/1/2015,210.72,11.35119,1.12E-05
5/4/2015,211.32,11.44763,1.12E-05
5/5/2015,208.9,13.02619,1.12E-05
5/6/2015,208.04,13.76688,0.01520851
5/7/2015,208.87,13.54081,1.12E-05
5/8/2015,211.62,11.26363,
5/11/2015,210.605,12.14013,1.12E-05
5/12/2015,209.98,12.25669,0.005069459
5/13/2015,210.02,12.12431,0.005069463
5/14/2015,212.21,10.98531,0.005069463
5/15/2015,212.44,10.51119,1.12E-05
5/18/2015,213.1,10.54188,1.12E-05
5/19/2015,213.03,10.607,0.005069459
5/20/2015,212.88,10.69213,0.01520851
5/21/2015,213.5,10.08313,0.01520851
5/22/2015,212.99,10.14369,0.00506946
5/26/2015,210.7,11.91331,0.005069459
5/27/2015,212.7,10.80238,1.12E-05
5/28/2015,212.46,10.79263,0.01013897
5/29/2015,211.14,11.44781,1.12E-05
6/1/2015,211.57,11.68319,1.12E-05
6/2/2015,211.36,12.04519,0.01013895
6/3/2015,211.92,11.42438,0.01013897
6/4/2015,210.1291875,12.4135,0.01013897
6/5/2015,209.77,12.34769,0.00506946
6/8/2015,208.48,13.32269,0.01013895
6/9/2015,208.45,12.39931,0.005069459
6/10/2015,210.95,11.33131,0.005069463
